id,name,artist,release_date,length,popularity,danceability,acousticness,energy,loudness,tempo,valence,url,image,audio,cluster_pred,iine
357,うれしい!たのしい!大好き!,DREAMS COME TRUE,1989/9/1,0.35168276,0,0.557029178,0.337351686,0.863375431,0.526077719,0.318127021,0.707343413,https://open.spotify.com/track/3nv98wBl1k2IcyIINyLMFx,https://i.scdn.co/image/ab67616d00004851cc5814560e5ce2cd3ac7cb32,なし,10,0
358,LA・LA・LA LOVE SONG,久保田　利伸,1996/12/2,0.445777468,0.686746988,0.729442971,0.139562898,0.904707233,0.738263313,0.352749191,0.979481641,https://open.spotify.com/track/2NFKSwzaNKXAqBqlXgeTEo,https://i.scdn.co/image/ab67616d00004851f1cf66536db093da49ea8571,https://p.scdn.co/mp3-preview/366805cd09846a89a168ab27605b50a3b91f0ce7?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
359,Missing,久保田　利伸,1986/9/10,0.389137356,0.662650602,0.413793103,0.565311646,0.105625718,0,0.487797707,0,https://open.spotify.com/track/3qjHbrnu71IJ04InWjmjvJ,https://i.scdn.co/image/ab67616d000048517ffae2a81951b061180f6b54,https://p.scdn.co/mp3-preview/50009b10b3896ad41ca95c0b4401c7c6da81193f?cid=18308f0d5b8049c89ee330d9cfa4bc58,11,0
360,LOVE RAIN ~恋の雨~,久保田　利伸,2010/11/24,0.457710244,0.578313253,0.706896552,0.129505841,0.792192882,0.735384826,0.294611879,0.835853132,https://open.spotify.com/track/5YmeqbDcLOEYwRJvctsWYj,https://i.scdn.co/image/ab67616d00004851d926801790be2b2026569167,https://p.scdn.co/mp3-preview/4f0407b90930bad13b57314b521144f7a326f63f?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
361,summertime,cinnamons,2017/8/7,0.36302367,0.530120482,0.641909814,0.116096432,0.670493685,0.617641012,0.456115848,0.870410367,https://open.spotify.com/track/1oKoTnf5bERKjEiobXAuyN,https://i.scdn.co/image/ab67616d0000485164ba61907bffa667fae5ca4d,https://p.scdn.co/mp3-preview/4f279fb67fb28c25196b0f7dedd50783d4679c78?cid=18308f0d5b8049c89ee330d9cfa4bc58,4,0
362,未来予想図Ⅱ,DREAMS COME TRUE,1989,0.812225844,0.686746988,0.315649867,0.350761096,0.282433984,0.24412309,0.572728609,0.194384449,https://open.spotify.com/track/00ReSyZX36w9I0WWCgycGJ,https://i.scdn.co/image/ab67616d000048518e9c49ec129b2906149957cd,https://p.scdn.co/mp3-preview/9eebed49f1b6e9a5eb579dc8300a9663c1879566?cid=18308f0d5b8049c89ee330d9cfa4bc58,11,0
363,3月9日,藤巻亮太,2017/3/1,0.396869794,0.506024096,0.375331565,0.374227562,0.346727899,0.520731958,0.059173772,0.421166307,https://open.spotify.com/track/2U0RKuknHTQPIuKw2gDTHI,https://i.scdn.co/image/ab67616d00004851b03efaf2eb1124d4eea518aa,https://p.scdn.co/mp3-preview/0440549fad4ae5a0eb1b5f8b8d3a956b8f3a1977?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
364,PIECES OF A DREAM,CHEMISTRY,2001,0.477566382,0.65060241,0.704244032,0.472563231,0.822043628,0.712562539,0.265252867,0.733261339,https://open.spotify.com/track/2AQnmlCTT1DCuqQHyB0ryf,https://i.scdn.co/image/ab67616d00004851a55051ec8b71f14923a2e82e,https://p.scdn.co/mp3-preview/4925e250fd475a25762e2ad156cde7b4e1409cc1?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
365,ずっと,SPICY CHOCOLATE,2012/9/5,0.518806054,0.602409639,0.596816976,0.584308309,0.835820896,0.850181619,0.184482505,0.615550756,https://open.spotify.com/track/2NOSGdx1gay1DOaGVPebHw,https://i.scdn.co/image/ab67616d00004851f0c96ed411a80bfe6e3c48dc,なし,10,0
366,花束,back number,2011/10/26,0.444727384,0.759036145,0.417771883,0.019772174,0.680826636,0.802892194,0.661893561,0.498920086,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,https://i.scdn.co/image/ab67616d000048514951a4f5f9d719dfa4ef3d75,なし,9,0
367,ボクノート,スキマスイッチ,2006/11/29,0.56602882,0.674698795,0.437665782,0.677056724,0.391504018,0.556507436,0.089260512,0.326133909,https://open.spotify.com/track/72t8Apk92BNOE9iWiVfRG9,https://i.scdn.co/image/ab67616d00004851078223e63b7f85150a68ee33,なし,12,0
368,Love Forever,清水翔太,2014/4/2,0.504264774,0.65060241,0.720159151,0.036980916,0.856486797,0.614419848,0.368141723,0.967602592,https://open.spotify.com/track/6AegMZl7Bu0FFvd0HXgPd5,https://i.scdn.co/image/ab67616d00004851ba0c1fee94756f31bd893192,https://p.scdn.co/mp3-preview/556ca7bf9fc0060b8c9974b716191dc4bdb7332d?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
369,やさしさに包まれたなら,絢香,2013/9/4,0.249060891,0.578313253,0.515915119,0.323942277,0.745120551,0.675553423,0.257799177,0.869330454,https://open.spotify.com/track/6wSS4GkWOJDsHVisEdFMI7,https://i.scdn.co/image/ab67616d00004851bc3f87b0ef23cc1d232647bc,https://p.scdn.co/mp3-preview/88445982092f3dc3550df02e6a82b18bc2b94e59?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
370,恋,星野 源,2016/10/5,0.366639301,0.662650602,0.554376658,0.001233666,0.774971297,0.829826605,0.647412526,0.933045356,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,https://i.scdn.co/image/ab67616d000048519d4ba286e27809658e5669da,https://p.scdn.co/mp3-preview/bf4afc7b51a018ac17f09a08105c4ce201d30a61?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
371,ここにしか咲かない花,コブクロ,2005/5/11,0.653885073,0.578313253,0.457559682,0.504969304,0.373134328,0.592899733,0.060136724,0.3174946,https://open.spotify.com/track/72hNepjvepk9pKEcnGOs2f,https://i.scdn.co/image/ab67616d00004851584f8b783934669d26a7891f,https://p.scdn.co/mp3-preview/2aa741f076ef9a00972f5b162bcc1a69bd644336?cid=18308f0d5b8049c89ee330d9cfa4bc58,12,0
372,言葉にできない,小田和正,2001,0.518901516,0.578313253,0.100795756,0.509439107,0.289322618,0.571105476,0.151301088,0.285097192,https://open.spotify.com/track/2yURBpjRqLtn9IIYrijbS6,https://i.scdn.co/image/ab67616d00004851e12929e96484dcfa453be112,https://p.scdn.co/mp3-preview/e61b12648d9034393ce6b340d7daa610b52d6746?cid=18308f0d5b8049c89ee330d9cfa4bc58,12,0
373,終わりなき旅,Mr.Children,1999/2/3,0.77480466,0.638554217,0.24270557,0.001524203,0.51435132,0.534096361,0.573294619,0.13174946,https://open.spotify.com/track/3XfCKKcnArQSyJnZGP7ymx,https://i.scdn.co/image/ab67616d00004851fa27123216c8f6435a657b81,https://p.scdn.co/mp3-preview/bc753e68b7cb57f78bf5de14abceffa1b99cb6b0?cid=18308f0d5b8049c89ee330d9cfa4bc58,3,0
374,木蘭の涙,スターダスト☆レビュー,2002/5/22,0.46057411,0.554216867,0.435013263,0.270304639,0.877152698,0.69556576,0.147309615,0.719222462,https://open.spotify.com/track/4LMaYKSis2L7pSLAilCmzT,https://i.scdn.co/image/ab67616d0000485176d2f6febcd7b8e785889bbb,https://p.scdn.co/mp3-preview/21e24349738b3dca144a3fddf63f61f6bdf6de58?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
375,白日,King Gnu,2020/1/15,0.42162553,0.807228916,0.523872679,0.62788889,0.885189437,0.828250291,0.169876507,0.703023758,https://open.spotify.com/track/172fMG26G2OoEzzg0wn26r,https://i.scdn.co/image/ab67616d00004851a2272c8966971b7b04066241,https://p.scdn.co/mp3-preview/d0002f38e3960f29d6ee66b077c7e28f0f10a8c7?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
376,愛にできることはまだあるかい,Raon,2019/11/4,0.742516956,0,0.537135279,0.359700702,0.407577497,0.513946954,0.529270803,0.188984881,https://open.spotify.com/track/6Yna72d8lY0vrHAiICo4Zu,https://i.scdn.co/image/ab67616d000048514dfd854d3b16d87551729931,なし,7,0
377,友よ 〜 この先もずっと・・・,ケツメイシ,2016/10/26,0.514796642,0.698795181,0.571618037,0.046814483,0.911595867,0.787266123,0.419766245,0.681425486,https://open.spotify.com/track/3A0VFRUxhqpJeOxo0rklqC,https://i.scdn.co/image/ab67616d000048515502aa8d233ddd790a3a9d44,https://p.scdn.co/mp3-preview/bc0c5731497aac6ae7c7d6b3f7806c50a824b93a?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
378,まちがいさがし,菅田 将暉,2019/7/10,0.29577532,0.771084337,0.437665782,0.584308309,0.599311137,0.668836954,0.632181711,0.431965443,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,https://i.scdn.co/image/ab67616d0000485164f8b19a1d66280b62aeaf0c,https://p.scdn.co/mp3-preview/387ca0c71ffdc052951f6a753a324884e8b97acc?cid=18308f0d5b8049c89ee330d9cfa4bc58,7,0
379,NAO,HY,2006/4/12,0.637370112,0.638554217,0.473474801,0.548549884,0.346727899,0.597971352,0.044567774,0.228941685,https://open.spotify.com/track/2PeCrMLUayMPZnLZPkJxOJ,https://i.scdn.co/image/ab67616d00004851155e11da19b1c27c30b4a2d9,https://p.scdn.co/mp3-preview/cfbf52076928e4fbc2114af87c7b6556911323fb?cid=18308f0d5b8049c89ee330d9cfa4bc58,12,0
380,LA・LA・LA LOVE SONG,EXILE,2012/1/1,0.441481669,0.530120482,0.579575597,0.017202037,0.884041332,0.78253718,0.352594825,0.584233261,https://open.spotify.com/track/4fz3FktpOpbQ4YzG8yslvX,https://i.scdn.co/image/ab67616d00004851d03821601283beb89297771d,https://p.scdn.co/mp3-preview/8c6ddc994607ac5da9d30c2af855fdb42afbfa18?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
381,もらい泣き,一青窈,2002/12/18,0.430121667,0.578313253,0.623342175,0.297123458,0.754305396,0.715578096,0.147603646,0.726781857,https://open.spotify.com/track/4CJqWuSLXclenqRcmFvQsI,https://i.scdn.co/image/ab67616d000048518063aece9d1709d5d4208a9c,https://p.scdn.co/mp3-preview/3b9cbb1cb0000966ebce75007f0424a2a5fc500a?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
382,ひまわりの約束,秦 基博,2014/10/29,0.537390159,0.530120482,0.539787798,0.901664331,0,0.284490439,0.583071156,0.350971922,https://open.spotify.com/track/315z5bDr8oJ0OAxD3jQZmH,https://i.scdn.co/image/ab67616d00004851756ac0c666319d35ac48e82a,なし,11,0
383,蕾 (つぼみ),コブクロ,2018/12/5,0.631802279,0.421686747,0.432360743,0.300475811,0.245694604,0.43938044,0.044692737,0.292656587,https://open.spotify.com/track/0fVR5wWahBSOOlODDpbF67,https://i.scdn.co/image/ab67616d000048513acc8f95d084828973b53278,https://p.scdn.co/mp3-preview/3c39ba31f76e683d5f2f7644b1eca0f04bb15a12?cid=18308f0d5b8049c89ee330d9cfa4bc58,15,0
384,Squall (Original Version),福山雅治,1999,0.533060948,0.542168675,0.391246684,0.948597264,0.169919633,0.228017271,0,0.447084233,https://open.spotify.com/track/5cWDmKm7Son272d08VdWqL,https://i.scdn.co/image/ab67616d00004851a22d20a38c913bc1f15efbcc,https://p.scdn.co/mp3-preview/f034fd1d96f90754c7b7d1e136cb0956857c35f1?cid=18308f0d5b8049c89ee330d9cfa4bc58,14,0
385,さよならエレジー,菅田 将暉,2018/3/21,0.375548311,0.759036145,0.347480106,0.003580312,0.934557979,0.862929203,0.625124963,0.617710583,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,https://i.scdn.co/image/ab67616d000048518d7af4bb11a16acd8c0d3e50,https://p.scdn.co/mp3-preview/d57a5f2438129c35a2e96e981737f6c306a3daa7?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
386,奏(かなで),スキマスイッチ,2004/6/23,0.546330194,0.746987952,0.417771883,0.617831833,0.626865672,0.628058392,0.587474272,0.451403888,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,https://i.scdn.co/image/ab67616d00004851a716d5aa6f08492ad5bdae37,なし,7,0
387,インフルエンサー,乃木坂46,2017/3/15,0.406637964,0.638554217,0.192307692,0.622301636,0.841561424,0.79281749,0.456093796,0.6825054,https://open.spotify.com/track/0PHEwJbhs3wte1vCsBI4LF,https://i.scdn.co/image/ab67616d00004851bd4d544c9b5c5bfe84bf3028,https://p.scdn.co/mp3-preview/b470c506887c990dfec5029e7ab6b43ad07de3e2?cid=18308f0d5b8049c89ee330d9cfa4bc58,13,0
388,白い雲のように,猿岩石,2012/12/5,0.348978793,0.626506024,0.568965517,0.114978981,0.749712974,0.639503804,0.361187886,0.785097192,https://open.spotify.com/track/6YIkR7cwUp21KPsoFunDxf,https://i.scdn.co/image/ab67616d000048513c32edd4acb6e6d2b317845d,https://p.scdn.co/mp3-preview/0c13874b2e079abd6c8b0242d1f07d220bf36600?cid=18308f0d5b8049c89ee330d9cfa4bc58,18,0
389,流星,コブクロ,2013/12/18,0.503119228,0.56626506,0.344827586,0.547432433,0.497129736,0.686244946,0.052212585,0.227861771,https://open.spotify.com/track/37u9hz6KIJ3ThDYFTMzU5U,https://i.scdn.co/image/ab67616d00004851cf5b5b2b1094f964076f3190,https://p.scdn.co/mp3-preview/1a553a76ae81dcdcaa285d4223a90e0e296c16a8?cid=18308f0d5b8049c89ee330d9cfa4bc58,12,0
390,やさしいキスをして,DREAMS COME TRUE,2004/1/1,0.312863055,0.674698795,0.412466844,0.246838173,0.668197474,0.797340827,0.103102029,0.206263499,https://open.spotify.com/track/6Spr8Ow0Cs2DQAr7dpdEBF,https://i.scdn.co/image/ab67616d000048512bb0eedcb13cd78b14137ca9,なし,19,0
